"Study_ID","Study_Name","Location_ID","Study_Specific_Location_ID","Location_Name","Field_Collection_Type","Field_Collector","Field_Collection_Start_Date","Field_Collection_Start_Time","Field_Collection_Start_Date_Time","Field_Collection_End_Date","Field_Collection_End_Time","Field_Collection_End_Date_Time","Field_Collection_Comment","Field_Collection_Area","Field_Collection_Area_Units","Field_Collection_Reference_Point","Field_Collection_Upper_Depth","Field_Collection_Lower_Depth","Field_Collection_Depth_Units","Upper_Depth_In_Feet","Lower_Depth_In_Feet","Well_Water_Level_Measuring_Point_Or_TOC_ID","Sample_ID","Sample_Field_Replicate_ID","Sample_Replicate_Flag","Sample_Sub_ID","Sample_Composite_Flag","Storm_Event_Qualifier","Sample_Matrix","Sample_Source","Sample_Use","Sample_Collection_Method","Sample_Collection_Method_Description","Sample_Preparation_Method","Sample_Preparation_Method_Description","Sample_Method_Other","Sample_Method_Other_Type","Sample_Method_Other_Description","Sample_Taxon_Name","Sample_Taxon_Common_Name","Sample_Taxon_TSN","Sample_Tissue_Type","Sample_Percent_Sorted","Result_Parameter_Name","Result_Parameter_CAS_Number","Lab_Analysis_Date","Lab_Analysis_Date_Accuracy","Lab_Analysis_Time","Result_Value","Result_Value_Units","Result_Reporting_Limit","Result_Reporting_Limit_Type","Result_Detection_Limit","Result_Detection_Limit_Type","Result_Data_Qualifier","Result_Data_Qualifier_Description","Result_Suspect_or_Rejected_Flag","Result_Suspect_Code","Result_Suspect_Description","Fraction_Analyzed","Field_Filtered_Flag","Result_Basis","Digestion_Method","Water_Level_Accuracy","Result_Method","Result_Method_Description","Result_Comment","Result_Additional_Comment","Result_Lab_Replicate_ID","Result_Lab_Name","Result_Validation_Level","Result_Taxon_Name","Result_Taxon_Common_Name","Result_Taxon_Alias_Other","Result_Taxon_TSN","Result_Taxon_Parent_TSN","Result_Taxon_Unidentified_Species","Result_Taxon_Life_Stage","Study_QA_Planning_Level","Study_QA_Assessment_Level","Study_Type","EIM_Data_Entry_Review_Status","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Record_Created_On","Result_System_ID"
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC102","3895000051","3895000051","Sample","","04/03/2002",,4/3/2002 12:00:00 AM,"04/03/2002",,4/3/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","102-1-32-4-2","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","04/09/2002","",00:00:00,"160","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2938658434806,-122.526007949878,,4244135
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC102","3895000051","3895000051","Sample","","04/03/2002",,4/3/2002 12:00:00 AM,"04/03/2002",,4/3/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","102-1-32-4-2","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","04/09/2002","",00:00:00,"140","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2938658434806,-122.526007949878,,8941717
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC102","3895000051","3895000051","Sample","","04/03/2002",,4/3/2002 12:00:00 AM,"04/03/2002",,4/3/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","102-1-42-4-2","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","04/09/2002","",00:00:00,"180","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2938658434806,-122.526007949878,,6912719
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC102","3895000051","3895000051","Sample","","04/03/2002",,4/3/2002 12:00:00 AM,"04/03/2002",,4/3/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","102-1-42-4-2","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","04/09/2002","",00:00:00,"79","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2938658434806,-122.526007949878,,9941719
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC105","5205000380","5205000380","Sample","","04/03/2002",,4/3/2002 12:00:00 AM,"04/03/2002",,4/3/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","105-1-12-4-1","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","04/09/2002","",00:00:00,"96","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2828233107413,-122.486794334408,,6522866
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC105","5205000380","5205000380","Sample","","04/03/2002",,4/3/2002 12:00:00 AM,"04/03/2002",,4/3/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","105-1-12-4-1","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","04/09/2002","",00:00:00,"35","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2828233107413,-122.486794334408,,9551866
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC105","5205000380","5205000380","Sample","","04/03/2002",,4/3/2002 12:00:00 AM,"04/03/2002",,4/3/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","105-1-22-4-1","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","04/09/2002","",00:00:00,"13","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2828233107413,-122.486794334408,,1541767
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC105","5205000380","5205000380","Sample","","04/03/2002",,4/3/2002 12:00:00 AM,"04/03/2002",,4/3/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","105-1-22-4-1","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","04/09/2002","",00:00:00,"54","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2828233107413,-122.486794334408,,7512767
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC105","5205000380","5205000380","Sample","","04/03/2002",,4/3/2002 12:00:00 AM,"04/03/2002",,4/3/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","105-1-32-4-2","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","04/09/2002","",00:00:00,"260","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2828233107413,-122.486794334408,,6582565
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC105","5205000380","5205000380","Sample","","04/03/2002",,4/3/2002 12:00:00 AM,"04/03/2002",,4/3/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","105-1-32-4-2","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","04/09/2002","",00:00:00,"36","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2828233107413,-122.486794334408,,7753793
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC105","5205000380","5205000380","Sample","","04/03/2002",,4/3/2002 12:00:00 AM,"04/03/2002",,4/3/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","105-1-42-4-2","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","04/09/2002","",00:00:00,"19","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2828233107413,-122.486794334408,,2521569
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC105","5205000380","5205000380","Sample","","04/03/2002",,4/3/2002 12:00:00 AM,"04/03/2002",,4/3/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","105-1-42-4-2","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","04/09/2002","",00:00:00,"120","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2828233107413,-122.486794334408,,9582569
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC105","5205000380","5205000380","Sample","","04/03/2002",,4/3/2002 12:00:00 AM,"04/03/2002",,4/3/2002 12:00:00 AM,"",,"","",6,12,"in",0.4999998,0.9999996,"","105-1-13-4-1","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","04/09/2002","",00:00:00,"34","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2828233107413,-122.486794334408,,3431561
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC105","5205000380","5205000380","Sample","","04/03/2002",,4/3/2002 12:00:00 AM,"04/03/2002",,4/3/2002 12:00:00 AM,"",,"","",6,12,"in",0.4999998,0.9999996,"","105-1-13-4-1","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","04/09/2002","",00:00:00,"79","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2828233107413,-122.486794334408,,9492561
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC105","5205000380","5205000380","Sample","","04/03/2002",,4/3/2002 12:00:00 AM,"04/03/2002",,4/3/2002 12:00:00 AM,"",,"","",6,12,"in",0.4999998,0.9999996,"","105-1-23-4-1","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","04/09/2002","",00:00:00,"170","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2828233107413,-122.486794334408,,2582563
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC105","5205000380","5205000380","Sample","","04/03/2002",,4/3/2002 12:00:00 AM,"04/03/2002",,4/3/2002 12:00:00 AM,"",,"","",6,12,"in",0.4999998,0.9999996,"","105-1-23-4-1","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","04/09/2002","",00:00:00,"18","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2828233107413,-122.486794334408,,5521563
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC105","5205000380","5205000380","Sample","","04/03/2002",,4/3/2002 12:00:00 AM,"04/03/2002",,4/3/2002 12:00:00 AM,"",,"","",6,12,"in",0.4999998,0.9999996,"","105-1-33-4-2","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","04/09/2002","",00:00:00,"17","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2828233107413,-122.486794334408,,1521567
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC105","5205000380","5205000380","Sample","","04/03/2002",,4/3/2002 12:00:00 AM,"04/03/2002",,4/3/2002 12:00:00 AM,"",,"","",6,12,"in",0.4999998,0.9999996,"","105-1-33-4-2","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","04/09/2002","",00:00:00,"80","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2828233107413,-122.486794334408,,7582567
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC105","5205000380","5205000380","Sample","","04/03/2002",,4/3/2002 12:00:00 AM,"04/03/2002",,4/3/2002 12:00:00 AM,"",,"","",6,12,"in",0.4999998,0.9999996,"","105-1-43-4-2","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","04/09/2002","",00:00:00,"33","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2828233107413,-122.486794334408,,7173798
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC105","5205000380","5205000380","Sample","","04/03/2002",,4/3/2002 12:00:00 AM,"04/03/2002",,4/3/2002 12:00:00 AM,"",,"","",6,12,"in",0.4999998,0.9999996,"","105-1-43-4-2","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","04/09/2002","",00:00:00,"250","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2828233107413,-122.486794334408,,9582561
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC106","5515000480","5515000480","Sample","","04/05/2002",,4/5/2002 12:00:00 AM,"04/05/2002",,4/5/2002 12:00:00 AM,"",,"","",0,2,"in",0,0.1666666,"","106-1-11-4-1","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","04/10/2002","",00:00:00,"160","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2819469689082,-122.493673190794,,2724791
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC106","5515000480","5515000480","Sample","","04/05/2002",,4/5/2002 12:00:00 AM,"04/05/2002",,4/5/2002 12:00:00 AM,"",,"","",0,2,"in",0,0.1666666,"","106-1-11-4-1","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","04/10/2002","",00:00:00,"31","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2819469689082,-122.493673190794,,6753791
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC106","5515000480","5515000480","Sample","","04/05/2002",,4/5/2002 12:00:00 AM,"04/05/2002",,4/5/2002 12:00:00 AM,"",,"","",0,2,"in",0,0.1666666,"","106-1-21-4-1","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","04/10/2002","",00:00:00,"13","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2819469689082,-122.493673190794,,1721587
